0,15,5,0
1,16,6,0
2,16,7,1
3,15,6,1
4,14,5,1
5,13,4,1
6,12,4,2
7,11,3,2
8,10,3,2
9,9,3,2
10,8,3,3
11,8,3,3
12,8,3,3
13,8,3,3
14,8,3,3
15,8,3,3
16,8,3,3
17,8,3,3
18,8,3,3
19,8,3,3
20,8,3,3
21,8,3,3
22,8,3,3
23,8,3,3
24,8,3,3
25,8,3,3
26,8,3,3
27,8,3,3
28,8,3,3
29,8,3,3
30,8,3,3
31,8,3,3
32,8,3,3
33,8,3,3
34,8,3,3
35,8,3,3
36,8,3,3
37,8,3,3
38,8,3,3
39,8,3,3
40,8,3,3
41,8,3,3
42,8,3,3
43,8,3,3
44,8,3,3
45,8,3,3
46,8,3,3
47,8,3,3
48,8,3,3
49,8,3,3
50,8,3,3
51,8,3,3
52,8,3,3
53,8,3,3
54,8,3,3
55,8,3,3
56,8,3,3
57,8,3,3
58,8,3,3
59,8,3,3
60,8,3,3
61,8,3,3
62,8,3,3
63,8,3,3
64,8,3,3
65,8,3,3
66,8,3,3
67,8,3,3
68,8,3,3
69,8,3,3
70,8,3,3
71,8,3,3
72,8,3,3
73,8,3,3
74,8,3,3
75,8,3,3
76,8,3,3
77,8,3,3
78,8,3,3
79,8,3,3
80,8,3,3
81,8,3,3
82,8,3,3
83,8,3,3
84,8,3,3
85,8,3,3
86,8,3,3
87,8,3,3
88,8,3,3
89,8,3,3
90,8,3,3
91,8,3,3
92,8,3,3
93,8,3,3
94,8,3,3
95,8,3,3
96,8,3,3
97,8,3,3
98,8,3,3
99,8,3,3
100,8,3,3
101,8,3,3
102,8,3,3
103,8,3,3
104,8,3,3
105,8,3,3
106,8,3,3
107,8,3,3
108,8,3,3
109,8,3,3
110,8,3,3
111,8,3,3
112,8,3,3
113,8,3,3
114,8,3,3
115,8,3,3
116,8,3,3
117,8,3,3
118,8,3,3
119,8,3,3
120,8,3,3
121,8,3,3
122,8,3,3
123,8,3,3
124,8,3,3
125,8,3,3
126,8,3,3
127,8,3,3
128,8,3,3
129,8,3,3
130,8,3,3
131,8,3,3
132,8,3,3
133,8,3,3
134,8,3,3
135,8,3,3
136,8,3,3
137,8,3,3
138,8,3,3
139,8,3,3
140,8,3,3
141,8,3,3
142,8,3,3
143,8,3,3
144,8,3,3
145,8,3,3
146,8,3,3
147,8,3,3
148,8,3,3
149,8,3,3
150,8,3,3
151,8,3,3
152,8,3,3
153,8,3,3
154,8,3,3
155,8,3,3
156,8,3,3
157,8,3,3
158,8,3,3
159,8,3,3
160,8,3,3
161,8,3,3
162,8,3,3
163,8,3,3
164,8,3,3
165,8,3,3
166,8,3,3
167,8,3,3
168,8,3,3
169,8,3,3
170,8,3,3
171,8,3,3
172,8,3,3
173,8,3,3
174,8,3,3
175,8,3,3
176,8,3,3
177,8,3,3
178,8,3,3
179,8,3,3
180,8,3,3
181,8,3,3
182,8,3,3
183,8,3,3
184,8,3,3
185,8,3,3
186,8,3,3
187,8,3,3
188,8,3,3
189,8,3,3
190,8,3,3
191,8,3,3
192,8,3,3
193,8,3,3
194,8,3,3
195,8,3,3
196,8,3,3
197,8,3,3
198,8,3,3
199,8,3,3
200,8,3,3
